,name,state,group,job_type,tags,createdAt,train_loss,train_auroc,train_step_loss,_wandb,val_loss,_timestamp,_step,_runtime,val_auroc,lr,c_th,seed,epochs,layers,act_name,c_metric,head_type,pool_type,batch_size,label_type,model_name,val_dst_path,train_dst_path,mlp_hidden_size,max_val_data_size,max_train_data_size,gradient_accumulation_steps,val_auroc_max,score_func,v_c_type
339,jolly-music-1154,finished,MedQA-USMLE-4-options_long,include,"['seed_777', 'soft']",2024-04-25T11:21:23,0.3801328125,0.8876994412983162,0.287109375,{'runtime': 1977},0.43787202380952384,1714046060.9865308,1259,1980.3157918453217,0.7402038541168976,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_train,,1000,20000,1,0.7416117216117216,,
340,different-firebrand-1153,finished,medmcqa_long,include,"['seed_777', 'soft']",2024-04-25T11:21:02,0.4198125,0.8553656478485712,0.5546875,{'runtime': 724},0.42973400297619047,1714044786.8147056,1259,727.6720666885376,0.7097554925584693,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/medmcqa_validation,cached_results/vicuna-7b-v1.1/long/medmcqa_train,,1000,20000,1,0.7097554925584693,,
341,driven-donkey-1159,finished,triviaqa_long,include,"['seed_777', 'soft']",2024-04-25T11:32:43,0.53546875,0.8876318033975005,0.54296875,{'runtime': 1086},0.5941220238095238,1714045850.627915,1259,1087.9317739009855,0.7278356050503126,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.7278356050503126,,
342,olive-breeze-1157,finished,coqa_long,include,"['seed_777', 'soft']",2024-04-25T11:28:46,0.54575,0.8056136813673735,0.51171875,{'runtime': 2208},0.635009765625,1714046735.5249767,1259,2210.5457196235657,0.6372798569069895,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/coqa_validation,cached_results/vicuna-7b-v1.1/long/coqa_train,,1000,20000,1,0.6408313841496973,,
343,eager-salad-1140,finished,medmcqa_short,include,"['seed_777', 'soft']",2024-04-25T11:06:14,0.475828125,0.7982605185521306,0.345703125,{'runtime': 498},0.5115327380952381,1714043673.506289,1259,500.78040599823,0.6169666111358784,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.6479533776015393,,
344,spring-star-1148,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T11:16:48,0.182875,0.9923674585212596,0.283203125,{'runtime': 930},0.7462177579365079,1714044739.226662,1259,932.5563549995422,0.6600907859255677,0.0001,0.3,777,10,all,resid_post,include,linear,attn_all_no_first,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.6638241610796729,,
345,feasible-gorge-1137,finished,MedQA-USMLE-4-options_short,include,"['seed_777', 'soft']",2024-04-25T11:03:09,0.54275,0.6790275036188972,0.48046875,{'runtime': 1673},0.5712735615079365,1714044663.799822,1259,1675.751168012619,0.5643118354469281,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_train,,1000,20000,1,0.5776694802401099,,
346,proud-water-1139,finished,medmcqa_long,include,"['seed_777', 'soft']",2024-04-25T11:05:26,0.4547890625,0.7878073385701558,0.65234375,{'runtime': 658},0.44504898313492064,1714043785.1884654,1259,660.9334063529968,0.631420978029766,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/medmcqa_validation,cached_results/vicuna-7b-v1.1/long/medmcqa_train,,1000,20000,1,0.631420978029766,,
347,devoted-capybara-1134,finished,medmcqa_long,include,"['seed_777', 'soft']",2024-04-25T11:01:25,0.4331640625,0.8614421008468064,0.625,{'runtime': 663},0.4304780505952381,1714043549.5478046,1259,664.8496086597443,0.7102019844082211,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/medmcqa_validation,cached_results/vicuna-7b-v1.1/long/medmcqa_train,,1000,20000,1,0.7106909992912828,,
348,visionary-terrain-1135,finished,MedQA-USMLE-4-options_long,include,"['seed_777', 'soft']",2024-04-25T11:01:28,0.416453125,0.9028079510470906,0.341796875,{'runtime': 2044},0.4382595486111111,1714044936.075303,1259,2050.4750339984894,0.7890301003344481,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_train,,1000,20000,1,0.7890301003344481,,
349,pious-energy-1133,finished,MedQA-USMLE-4-options_long,include,"['seed_777', 'soft']",2024-04-25T11:01:04,0.46325,0.7314704876287484,0.326171875,{'runtime': 1993},0.4615110367063492,1714044858.778093,1259,1995.7676782608032,0.6911928651059087,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_train,,1000,20000,1,0.699483994266603,,
350,good-serenity-1129,finished,MedQA-USMLE-4-options_short,include,"['seed_777', 'soft']",2024-04-25T11:00:06,0.487921875,0.7960771154099224,0.45703125,{'runtime': 1673},0.5583147321428571,1714044481.8686628,1259,1676.2806527614594,0.6212764540779743,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_train,,1000,20000,1,0.6298503411116347,,
351,resilient-wave-1131,finished,medmcqa_short,include,"['seed_777', 'soft']",2024-04-25T11:00:37,0.4287890625,0.8401515032228789,0.28515625,{'runtime': 589},0.5097811259920635,1714043428.7344491,1259,595.0330772399902,0.6310243084070485,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.6345174687346019,,
352,leafy-dream-1120,finished,medmcqa_short,include,"['seed_777', 'soft']",2024-04-25T10:58:33,0.3998671875,0.9150084669459876,0.291015625,{'runtime': 510},0.47302827380952384,1714043224.398994,1259,512.007001876831,0.7111059621295667,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.7134406016096108,,
353,firm-lion-1103,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T09:11:52,,,0.66015625,,,1714036326.9928882,20,16.651799201965332,,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,,,
354,wild-shape-1125,finished,medmcqa_long,include,"['seed_777', 'soft']",2024-04-25T10:59:07,0.4047421875,0.8245394733740734,0.58203125,{'runtime': 653},0.4405381944444444,1714043402.1749144,1259,655.4899134635925,0.6426470588235293,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/medmcqa_validation,cached_results/vicuna-7b-v1.1/long/medmcqa_train,,1000,20000,1,0.6452090715804394,,
355,playful-galaxy-1090,finished,coqa_long,include,"['seed_777', 'soft']",2024-04-25T08:20:41,,,0.59765625,,,1714033274.259198,13,40.73470997810364,,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/coqa_validation,cached_results/vicuna-7b-v1.1/long/coqa_train,,1000,20000,1,,,
356,visionary-voice-1089,finished,coqa_short,include,"['seed_777', 'soft']",2024-04-25T08:20:34,,,0.52734375,,,1714033272.5759134,18,41.33970236778259,,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/coqa_validation,cached_results/vicuna-7b-v1.1/short/coqa_train,,1000,20000,1,,,
357,likely-waterfall-1086,finished,coqa_short,include,"['seed_777', 'soft']",2024-04-25T08:14:40,,,0.57421875,,,1714033017.7205174,66,142.35471749305725,,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/coqa_validation,cached_results/vicuna-7b-v1.1/short/coqa_train,,1000,20000,1,,,
358,ruby-monkey-1115,finished,coqa_long,include,"['seed_777', 'soft']",2024-04-25T10:57:11,0.48475,0.8865407120959639,0.5234375,{'runtime': 2202},0.561279296875,1714044834.4689157,1259,2204.043445587158,0.7378147358282884,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/coqa_validation,cached_results/vicuna-7b-v1.1/long/coqa_train,,1000,20000,1,0.7397581865712712,,
359,sleek-microwave-1118,finished,coqa_short,include,"['seed_777', 'soft']",2024-04-25T10:58:25,0.533046875,0.827972488642923,0.447265625,{'runtime': 2090},0.61688232421875,1714044797.29619,1259,2094.022310018539,0.6663648323110829,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/coqa_validation,cached_results/vicuna-7b-v1.1/short/coqa_train,,1000,20000,1,0.6707129555278399,,
360,super-universe-1114,finished,coqa_long,include,"['seed_777', 'soft']",2024-04-25T10:57:10,0.625171875,0.7472115511005389,0.65234375,{'runtime': 2199},0.64990234375,1714044830.098355,1259,2201.155359983444,0.5831556136488718,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/coqa_validation,cached_results/vicuna-7b-v1.1/long/coqa_train,,1000,20000,1,0.5921505228398458,,
361,faithful-wood-1108,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T10:54:31,0.483078125,0.8917192537118521,0.50390625,{'runtime': 916},0.5871465773809523,1714043388.361668,1259,918.6957712173462,0.7122012101885856,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.7122012101885856,,
362,worldly-galaxy-1105,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T09:15:13,0.455984375,0.9330800838574425,0.5859375,{'runtime': 467},0.5496961805555556,1714036980.9481068,1259,469.1859998703003,0.8099275135313876,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.8099275135313876,,
363,fast-dew-1085,finished,triviaqa_long,include,"['seed_777', 'soft']",2024-04-25T08:14:15,0.44259375,0.9148514698343676,0.484375,{'runtime': 1256},0.5567956349206349,1714034112.825527,1259,1260.4759800434113,0.7497488699146158,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.74976402431632,,
364,sparkling-glitter-1078,finished,coqa_short,include,"['seed_777', 'soft']",2024-04-25T08:00:35,0.5224375,0.9194737316979577,0.546875,{'runtime': 2347},0.6090087890625,1714034382.68769,1259,2348.980195045471,0.7175086706189882,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/coqa_validation,cached_results/vicuna-7b-v1.1/short/coqa_train,,1000,20000,1,0.7175086706189882,,
365,firm-rain-1084,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T08:14:12,0.50828125,0.8628511514107573,0.55078125,{'runtime': 1045},0.5754588293650794,1714033898.3319564,1259,1051.8431112766266,0.7413929802091909,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.742843638232898,,
366,deep-bee-1102,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T09:07:57,0.4161953125,0.9298141853953614,0.65234375,{'runtime': 461},0.5090835813492064,1714036539.7489884,1259,466.03167629241943,0.8114548886776538,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.8114548886776538,,
367,flowing-river-1113,finished,coqa_long,include,"['seed_777', 'soft']",2024-04-25T10:57:04,0.5418125,0.8313494587409207,0.59765625,{'runtime': 2222},0.57843017578125,1714044847.6341994,1259,2224.227148294449,0.735759493670886,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/coqa_validation,cached_results/vicuna-7b-v1.1/long/coqa_train,,1000,20000,1,0.735759493670886,,
368,logical-lion-1076,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T07:53:11,0.515625,0.8780212593045883,0.546875,{'runtime': 1058},0.589874751984127,1714032650.9073412,1259,1063.0026051998138,0.7213037625625678,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.7213037625625678,,
369,charmed-tree-1074,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T07:51:14,0.569609375,0.8500451671183378,0.546875,{'runtime': 921},0.6080419146825397,1714032395.81222,1259,922.9411799907684,0.713383953892599,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.713383953892599,,
370,fanciful-vortex-1072,finished,triviaqa_long,include,"['seed_777', 'soft']",2024-04-25T07:51:12,0.63721875,0.6149992929239364,0.6484375,{'runtime': 1076},0.6491505456349206,1714032549.8863714,1259,1078.26980137825,0.6834916607492336,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.6892893018583626,,
371,copper-spaceship-1068,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T07:43:57,0.38740625,0.9251650593990216,0.5078125,{'runtime': 457},0.4854600694444444,1714031496.0872564,1259,459.721476316452,0.8296154649402182,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.8296154649402182,,
372,gallant-disco-1073,finished,medmcqa_short,include,"['seed_777', 'soft']",2024-04-25T07:51:13,0.4110546875,0.88301944319989,0.302734375,{'runtime': 498},0.4948071676587302,1714031972.5733786,1259,500.2500145435333,0.6755731011989958,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.6755731011989958,,
373,peach-firefly-1075,finished,triviaqa_long,include,"['seed_777', 'soft']",2024-04-25T07:52:57,0.519015625,0.8403632161354757,0.45703125,{'runtime': 1231},0.6184895833333334,1714032809.970809,1259,1234.5341300964355,0.6783283395971527,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.679473579383086,,
374,vibrant-elevator-1069,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T07:45:09,0.5923125,0.7704514325646401,0.66796875,{'runtime': 552},0.6302083333333334,1714031662.5840092,1259,554.9190320968628,0.6536552150228859,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.6541033606571642,,
375,sparkling-mountain-1063,finished,triviaqa_short,include,"['seed_777', 'soft']",2024-04-25T07:42:23,0.651875,0.5953921984460784,0.625,{'runtime': 911},0.6495535714285714,1714031857.1881404,1259,915.1200814247132,0.6705329098980183,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/triviaqa_validation,cached_results/vicuna-7b-v1.1/short/triviaqa_train,,1000,20000,1,0.6733863063110158,,
376,toasty-resonance-1052,finished,MedQA-USMLE-4-options_short,include,"['seed_777', 'soft']",2024-04-25T07:36:42,0.4784375,0.909914462429267,0.43359375,{'runtime': 1827},0.5440848214285714,1714032429.9661815,1259,1831.1261644363403,0.6865076519636967,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_train,,1000,20000,1,0.6904796050070681,,
377,robust-breeze-1055,finished,triviaqa_long,include,"['seed_777', 'soft']",2024-04-25T07:39:51,0.475921875,0.8959255846635201,0.515625,{'runtime': 1085},0.5678633432539683,1714031877.4135282,1259,1087.3281631469729,0.7379738997904363,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.7397188209009509,,
378,revived-eon-1057,finished,medmcqa_short,include,"['seed_777', 'soft']",2024-04-25T07:39:58,0.3862734375,0.8922407561419354,0.3046875,{'runtime': 555},0.4736173115079365,1714031354.4239388,1259,558.2333917617798,0.7110678335953448,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.711906661348225,,
379,rich-tree-1046,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T07:29:38,0.41275,0.9197016692562232,0.64453125,{'runtime': 297},0.5099051339285714,1714030477.604177,1259,300.3585090637207,0.8007042159238482,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.8020006337050772,,
380,wise-flower-1047,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T07:33:13,0.53278125,0.7921626834381551,0.60546875,{'runtime': 597},0.6208147321428571,1714030991.5777278,1259,599.9736468791962,0.6465436224090221,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.6484384517656068,,
381,morning-snowball-1053,finished,MedQA-USMLE-4-options_long,include,"['seed_777', 'soft']",2024-04-25T07:37:53,0.4463984375,0.7971943293679449,0.318359375,{'runtime': 2117},0.454225570436508,1714032791.4359832,1259,2122.5870831012726,0.7389456919891703,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_train,,1000,20000,1,0.7389456919891703,,
382,stoic-surf-1041,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T07:27:19,0.4745234375,0.8564926845505401,0.69140625,{'runtime': 361},0.5951450892857143,1714030401.5143838,1259,367.0690786838531,0.695752390897853,0.0001,0.3,777,10,all,resid_post,include,linear,last_inp,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.695752390897853,,
383,dry-yogurt-1036,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T07:26:24,0.542078125,0.8173959464704669,0.78515625,{'runtime': 466},0.607359871031746,1714030451.5486934,1259,471.0093274116516,0.6731264420137542,0.0001,0.3,777,10,all,resid_post,include,linear,mean_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.6731264420137542,,
384,peachy-dragon-1033,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T07:26:10,0.3771171875,0.9238572453644248,0.609375,{'runtime': 451},0.48246837797619047,1714030423.5082388,1259,456.39282488822937,0.8201080868800734,0.0001,0.3,777,10,all,resid_post,include,linear,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.8201080868800734,,
385,summer-brook-1025,finished,sciq_long,include,"['seed_777', 'soft']",2024-04-25T07:25:02,0.52240625,0.8386353598881902,0.6171875,{'runtime': 457},0.5827442956349206,1714030360.2848344,1259,459.39498949050903,0.7295223550705722,0.0001,0.3,777,10,all,resid_post,include,linear,mean_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.7307036321551019,,
386,linear_attn_token_all,finished,MedQA-USMLE-4-options_short,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:35,0.54125,0.6877760231609423,0.478515625,{'runtime': 1695},0.5700024801587301,1713964550.9385383,1259,1697.00132727623,0.5725220749421237,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/short/MedQA-USMLE-4-options_train,,1000,20000,1,0.5794185736821619,,
387,linear_attn_token_all,finished,MedQA-USMLE-4-options_long,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:32,0.49153125,0.6648846490061192,0.36328125,{'runtime': 1931},0.48637462797619047,1713964784.1174192,1259,1933.0696022510529,0.6064086637999682,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_validation,cached_results/vicuna-7b-v1.1/long/MedQA-USMLE-4-options_train,,1000,20000,1,0.6064086637999682,,
388,glowing-tree-1024,finished,sciq_short,include,"['seed_777', 'soft']",2024-04-25T07:24:58,0.4161953125,0.9298141853953614,0.65234375,{'runtime': 292},0.5090835813492064,1714030192.0193138,1259,295.05226969718933,0.8114548886776538,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/sciq_validation,cached_results/vicuna-7b-v1.1/short/sciq_train,,1000,20000,1,0.8114548886776538,,
389,linear_attn_token_all,finished,sciq_long,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:54:59,0.585546875,0.7759345911949685,0.6640625,{'runtime': 491},0.6275421626984127,1713963792.15681,1259,493.8885500431061,0.6558089246245149,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/sciq_validation,cached_results/vicuna-7b-v1.1/long/sciq_train,,1000,20000,1,0.6560460502271184,,
390,linear_attn_token_all,finished,triviaqa_long,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:48,0.634359375,0.643234828799208,0.64453125,{'runtime': 1114},0.6461743551587301,1713963984.5902543,1259,1117.840172290802,0.6892698176276,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.6912333951055613,,
391,linear_attn_token_all,finished,medmcqa_long,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:29,0.4508125,0.793741583397628,0.65234375,{'runtime': 666},0.4435763888888889,1713963516.7551742,1259,668.1629691123962,0.6373742026931255,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/medmcqa_validation,cached_results/vicuna-7b-v1.1/long/medmcqa_train,,1000,20000,1,0.6373742026931255,,
392,linear_attn_token_all,finished,coqa_short,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:26,0.61296875,0.751516179282561,0.578125,{'runtime': 2061},0.65673828125,1713964908.372637,1259,2063.164922952652,0.551237805607285,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/coqa_validation,cached_results/vicuna-7b-v1.1/short/coqa_train,,1000,20000,1,0.5797867796552255,,
393,linear_attn_token_all,finished,medmcqa_short,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-24T12:47:25,0.471234375,0.8069357385281113,0.341796875,{'runtime': 504},0.5083550347222222,1713963350.7966557,1259,506.5842325687408,0.6303614585044228,0.0001,0.3,777,10,all,resid_post,include,linear,attn_token_all,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/short/medmcqa_validation,cached_results/vicuna-7b-v1.1/short/medmcqa_train,,1000,20000,1,0.6536081325230532,,
394,mlp_last_ans,finished,triviaqa_long,include,"['seed_777', 'soft', 'vicuna-7b-v1.1']",2024-04-23T07:03:12,0.185296875,0.9982433579042266,0.2080078125,{'runtime': 1176},0.6118551587301587,1713856970.4450474,1259,1179.0295283794403,0.7400240738495645,0.0001,0.3,777,10,all,resid_post,include,mlp,last_ans,16,soft,vicuna-7b-v1.1,cached_results/vicuna-7b-v1.1/long/triviaqa_validation,cached_results/vicuna-7b-v1.1/long/triviaqa_train,,1000,20000,1,0.7557521779040164,,
